id,user,uid,version,changeset,timestamp 
249924390,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:03Z
249924391,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:03Z
249924392,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:03Z
249924393,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:03Z
249924394,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:03Z
249924395,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:03Z
249924396,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:03Z
249924397,ingalls,305985,2,20278009,2014-01-30T06:49:34Z
249924398,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:03Z
249924399,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:03Z
249924400,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:04Z
249924401,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:04Z
249924402,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:04Z
249924403,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:04Z
249924404,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:04Z
249924405,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:04Z
249924406,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:04Z
249924407,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:04Z
249924408,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:04Z
249924409,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:04Z
249924410,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:05Z
249924411,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:05Z
249924412,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:05Z
249924413,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:05Z
249924414,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:05Z
249924415,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:05Z
249924416,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:05Z
249924417,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:06Z
249924418,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:06Z
249924419,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:06Z
249924420,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:06Z
249924421,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:06Z
249924422,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:06Z
249924423,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:06Z
249924424,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:06Z
249924425,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:06Z
249924426,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:07Z
249924427,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:07Z
249924429,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:07Z
249924431,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:07Z
249924434,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:07Z
249924436,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:07Z
249924438,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:07Z
249924439,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:07Z
249924440,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:07Z
249924443,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:08Z
249924444,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:08Z
249924445,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:08Z
249924446,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:08Z
249924447,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:08Z
249924448,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:08Z
249924449,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:08Z
249924450,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:08Z
249924451,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:08Z
249924452,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:09Z
249924453,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:09Z
249924454,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:09Z
249924455,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:09Z
249924456,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:09Z
249924457,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:09Z
249924458,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:09Z
249924459,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:10Z
249924460,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:10Z
249924461,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:10Z
249924462,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:10Z
249924463,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:10Z
249924464,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:10Z
249924465,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:10Z
249924466,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:10Z
249924467,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:10Z
249924468,bigopenmac,112398,2,24163879,2014-07-15T16:02:28Z
249924469,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:11Z
249924470,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:11Z
249924471,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:11Z
249924472,bigopenmac,112398,3,24164100,2014-07-15T16:14:10Z
249924475,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:11Z
249924477,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:11Z
249924480,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:11Z
249924482,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:11Z
249924484,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:12Z
249924486,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:12Z
249924488,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:12Z
249924490,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:12Z
249924495,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:12Z
249924496,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:12Z
249924498,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:12Z
249924500,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:13Z
249924502,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:13Z
249924503,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:13Z
249924504,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:13Z
249924505,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:13Z
249924506,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:13Z
249924507,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:13Z
249924508,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:13Z
249924509,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:13Z
249924510,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:14Z
249924511,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:14Z
249924512,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:14Z
249924513,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:14Z
249924514,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:14Z
249924515,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:14Z
249924516,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:14Z
249924517,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:14Z
249924518,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:14Z
249924519,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:14Z
249924520,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:15Z
249924521,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:15Z
249924522,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:15Z
249924523,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:15Z
249924524,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:15Z
249924525,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:15Z
249924526,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:15Z
249924527,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:16Z
249924528,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:16Z
249924529,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:16Z
249924530,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:16Z
249924531,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:16Z
249924532,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:16Z
249924533,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:16Z
249924534,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:16Z
249924535,ingalls,305985,2,20278009,2014-01-30T06:46:30Z
249924536,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:16Z
249924537,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:17Z
249924538,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:17Z
249924539,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:17Z
249924540,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:17Z
249924541,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:17Z
249924542,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:17Z
249924543,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:17Z
249924544,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:17Z
249924545,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:17Z
249924546,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:18Z
249924547,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:18Z
249924548,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:18Z
249924549,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:18Z
249924550,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:18Z
249924551,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:18Z
249924552,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:18Z
249924553,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:18Z
249924554,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:18Z
249924555,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:19Z
249924556,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:19Z
249924557,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:19Z
249924558,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:19Z
249924559,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:19Z
249924560,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:19Z
249924561,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:19Z
249924562,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:19Z
249924563,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:19Z
249924564,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:20Z
249924565,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:20Z
249924566,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:20Z
249924567,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:20Z
249924568,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:20Z
249924569,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:20Z
249924570,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:20Z
249924571,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:20Z
249924572,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:20Z
249924573,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:20Z
249924574,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:20Z
249924575,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:21Z
249924576,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:21Z
249924577,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:21Z
249924578,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:21Z
249924579,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:21Z
249924580,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:21Z
249924581,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:21Z
249924582,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:21Z
249924583,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:21Z
249924584,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:22Z
249924585,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:22Z
249924586,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:22Z
249924588,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:22Z
249924589,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:22Z
249924590,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:22Z
249924591,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:22Z
249924592,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:22Z
249924593,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:23Z
249924594,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:23Z
249924595,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:23Z
249924596,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:23Z
249924597,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:23Z
249924599,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:23Z
249924600,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:23Z
249924601,Omnific,1408522,2,27168308,2014-12-01T23:06:16Z
249924602,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:23Z
249924603,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:24Z
249924604,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:24Z
249924605,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:24Z
249924606,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:24Z
249924607,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:24Z
249924608,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:24Z
249924609,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:24Z
249924610,ediyes,1240849,2,22429430,2014-05-19T17:36:43Z
249924611,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:24Z
249924612,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:24Z
249924613,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:24Z
249924614,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:25Z
249924615,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:25Z
249924616,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:25Z
249924617,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:25Z
249924618,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:25Z
249924619,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:25Z
249924620,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:25Z
249924621,ingalls,305985,2,20278009,2014-01-30T06:50:32Z
249924622,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:26Z
249924623,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:26Z
249924624,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:26Z
249924625,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:26Z
249924626,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:26Z
249924627,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:26Z
249924628,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:26Z
249924629,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:26Z
249924630,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:26Z
249924631,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:27Z
249924632,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:27Z
249924633,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:27Z
249924634,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:27Z
249924635,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:27Z
249924636,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:27Z
249924637,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:27Z
249924638,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:27Z
249924639,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:27Z
249924640,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:27Z
249924641,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:28Z
249924642,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:28Z
249924643,ediyes,1240849,2,22429521,2014-05-19T17:42:02Z
249924644,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:28Z
249924645,ediyes,1240849,2,22429521,2014-05-19T17:42:02Z
249924646,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:28Z
249924647,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:28Z
249924648,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:28Z
249924649,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:29Z
249924650,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:29Z
249924651,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:29Z
249924652,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:29Z
249924653,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:29Z
249924654,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:29Z
249924655,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:29Z
249924656,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:29Z
249924657,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:29Z
249924658,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:29Z
249924659,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:30Z
249924660,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:30Z
249924661,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:30Z
249924662,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:30Z
249924663,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:30Z
249924664,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:30Z
249924665,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:30Z
249924666,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:30Z
249924667,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:30Z
249924668,ingalls,305985,2,20278009,2014-01-30T06:46:32Z
249924669,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:31Z
249924670,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:31Z
249924671,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:31Z
249924672,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:31Z
249924673,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:31Z
249924674,ingalls,305985,2,19395970,2013-12-11T14:02:16Z
249924675,ingalls,305985,2,19537242,2013-12-19T20:45:45Z
249924676,ingalls,305985,2,19537242,2013-12-19T20:45:45Z
249924677,ingalls,305985,2,19395970,2013-12-11T14:02:18Z
249924678,ingalls,305985,2,19395970,2013-12-11T14:02:14Z
249924679,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:32Z
249924680,ingalls,305985,2,19395924,2013-12-11T13:58:58Z
249924681,ingalls,305985,2,19395970,2013-12-11T14:02:18Z
249924682,ingalls,305985,2,19395970,2013-12-11T14:02:14Z
249924683,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:32Z
249924684,ingalls,305985,2,19395970,2013-12-11T14:02:13Z
249924685,ingalls,305985,2,19475217,2013-12-16T02:19:37Z
249924686,ingalls,305985,2,19395970,2013-12-11T14:02:18Z
249924687,ingalls,305985,2,19395970,2013-12-11T14:02:15Z
249924688,ingalls,305985,2,19395970,2013-12-11T14:02:16Z
249924689,ingalls,305985,2,19395712,2013-12-11T13:45:29Z
249924690,ingalls,305985,2,19395970,2013-12-11T14:02:15Z
249924691,ingalls,305985,2,19395735,2013-12-11T13:46:48Z
249924693,ingalls,305985,2,19395970,2013-12-11T14:02:17Z
249924695,ingalls,305985,2,19395970,2013-12-11T14:02:17Z
249924696,ingalls,305985,2,19537242,2013-12-19T20:45:45Z
249924697,ingalls,305985,2,19395970,2013-12-11T14:02:17Z
249924698,ingalls,305985,2,19395970,2013-12-11T14:02:18Z
249924701,ingalls,305985,2,19475217,2013-12-16T02:19:36Z
249924703,ingalls,305985,2,19395970,2013-12-11T14:02:14Z
249924705,ingalls,305985,2,19395924,2013-12-11T13:59:00Z
249924707,ingalls,305985,2,19395970,2013-12-11T14:02:16Z
249924710,ingalls,305985,2,19395924,2013-12-11T13:59:00Z
249924712,ingalls,305985,2,19395970,2013-12-11T14:02:17Z
249924715,ingalls,305985,2,19395970,2013-12-11T14:02:14Z
249924717,ingalls,305985,2,19395712,2013-12-11T13:45:29Z
249924718,ingalls,305985,2,19537242,2013-12-19T20:45:46Z
249924719,ingalls,305985,2,19395712,2013-12-11T13:45:33Z
249924720,ingalls,305985,2,19395970,2013-12-11T14:02:18Z
249924721,ingalls,305985,2,19395735,2013-12-11T13:46:47Z
249924722,ingalls,305985,2,19395970,2013-12-11T14:02:17Z
249924723,ingalls,305985,2,19395970,2013-12-11T14:02:15Z
249924724,ingalls,305985,2,19395970,2013-12-11T14:02:17Z
249924725,ingalls,305985,2,19475217,2013-12-16T02:19:37Z
249924726,ingalls,305985,2,19395970,2013-12-11T14:02:16Z
249924727,ingalls,305985,2,19395924,2013-12-11T13:58:56Z
249924728,ingalls,305985,2,19395970,2013-12-11T14:02:16Z
249924729,ingalls,305985,2,19395735,2013-12-11T13:46:46Z
249924730,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:35Z
249924731,ingalls,305985,2,19395735,2013-12-11T13:46:48Z
249924732,ingalls,305985,2,19395970,2013-12-11T14:02:14Z
249924733,ingalls,305985,2,19475217,2013-12-16T02:19:37Z
249924734,ingalls,305985,2,19475217,2013-12-16T02:19:36Z
249924735,ingalls,305985,2,19395970,2013-12-11T14:02:17Z
249924736,ingalls,305985,2,19395924,2013-12-11T13:59:00Z
249924737,ingalls,305985,2,19395735,2013-12-11T13:46:47Z
249924738,ingalls,305985,2,20412119,2014-02-06T16:52:49Z
249924739,ingalls,305985,2,19395735,2013-12-11T13:46:47Z
249924740,ingalls,305985,2,19395735,2013-12-11T13:46:47Z
249924741,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:36Z
249924742,ingalls,305985,2,19395970,2013-12-11T14:02:15Z
249924743,ingalls,305985,2,19395924,2013-12-11T13:59:01Z
249924744,ingalls,305985,2,19395970,2013-12-11T14:02:15Z
249924745,ingalls,305985,2,19537242,2013-12-19T20:45:45Z
249924746,ingalls,305985,2,19395970,2013-12-11T14:02:14Z
249924747,ingalls,305985,2,19395924,2013-12-11T13:59:01Z
249924748,ingalls,305985,2,19395970,2013-12-11T14:02:14Z
249924749,ingalls,305985,2,19395924,2013-12-11T13:58:59Z
249924750,ingalls,305985,2,19395924,2013-12-11T13:59:02Z
249924751,ingalls,305985,2,19395924,2013-12-11T13:58:59Z
249924752,ingalls,305985,2,19537242,2013-12-19T20:45:46Z
249924753,ingalls,305985,2,19395735,2013-12-11T13:46:47Z
249924754,ingalls,305985,2,19395712,2013-12-11T13:45:31Z
249924755,ingalls,305985,2,19395712,2013-12-11T13:45:28Z
249924756,ingalls,305985,2,19395970,2013-12-11T14:02:14Z
249924757,ingalls,305985,2,19395970,2013-12-11T14:02:18Z
249924759,ingalls,305985,2,19395970,2013-12-11T14:02:17Z
249924760,ingalls,305985,2,19475104,2013-12-16T01:55:09Z
249924761,ingalls,305985,2,19475217,2013-12-16T02:19:37Z
249924762,ingalls,305985,2,19395970,2013-12-11T14:02:14Z
249924763,ingalls,305985,2,19537242,2013-12-19T20:45:45Z
249924766,ingalls,305985,2,19395735,2013-12-11T13:46:48Z
249924768,ingalls,305985,2,19395735,2013-12-11T13:46:47Z
249924771,ingalls,305985,2,19395712,2013-12-11T13:45:32Z
249924773,ingalls,305985,2,19395970,2013-12-11T14:02:16Z
249924776,ingalls,305985,2,19395712,2013-12-11T13:45:33Z
249924778,ingalls,305985,2,19395970,2013-12-11T14:02:17Z
249924779,ingalls,305985,2,19395712,2013-12-11T13:45:30Z
249924782,ingalls,305985,2,19395970,2013-12-11T14:02:15Z
249924784,ingalls,305985,2,19395970,2013-12-11T14:02:13Z
249924787,ingalls,305985,2,19395970,2013-12-11T14:02:16Z
249924789,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:38Z
249924791,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:38Z
249924794,ingalls,305985,2,19395712,2013-12-11T13:45:31Z
249924796,ingalls,305985,2,20412119,2014-02-06T16:53:04Z
249924798,ingalls,305985,2,19395970,2013-12-11T14:02:14Z
249924801,ingalls,305985,2,19537242,2013-12-19T20:45:46Z
249924803,ingalls,305985,2,19395970,2013-12-11T14:02:15Z
249924804,ingalls,305985,2,19395970,2013-12-11T14:02:16Z
249924806,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:39Z
249924808,ingalls,305985,2,19395735,2013-12-11T13:46:47Z
249924810,ingalls,305985,2,19475217,2013-12-16T02:19:37Z
249924813,ingalls,305985,2,19395970,2013-12-11T14:02:17Z
249924814,ingalls,305985,2,19395970,2013-12-11T14:02:14Z
249924816,ingalls,305985,2,19395735,2013-12-11T13:46:48Z
249924818,ingalls,305985,2,19537242,2013-12-19T20:45:45Z
249924820,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:40Z
249924822,Rub21_nycbuildings,1781294,1,19273379,2013-12-04T15:05:40Z
249924824,ingalls,305985,2,19395970,2013-12-11T14:02:15Z
